invoice_id,customer_id,product_id,quantity,unit_price,order_date,revenue
10580,535,74,3,33.89,2025-10-29,101.67
10581,403,9,1,104.16,2025-11-29,104.16
10582,13,31,2,54.69,2025-10-24,109.38
10583,180,103,1,8.94,2024-08-17,8.94
10584,266,110,3,20.1,2025-12-30,60.3
10585,794,29,6,307.74,2024-10-08,1846.44
10586,418,92,4,10.94,2024-12-23,43.76
10587,442,103,2,8.94,2025-04-22,17.88
10588,314,72,5,46.06,2025-09-30,230.3
10589,392,77,1,145.42,2024-01-08,145.42
10590,464,6,6,73.75,2025-01-18,442.5
10591,499,47,5,106.64,2025-09-15,533.2
10592,300,26,6,79.43,2024-04-20,476.58
10593,457,106,3,7.75,2024-10-10,23.25
10594,529,104,3,15.44,2024-09-24,46.32
10595,529,111,6,17.55,2024-11-01,105.3
10596,196,38,5,96.76,2024-09-03,483.8
10597,739,18,5,11.43,2025-02-17,57.15
10598,529,103,6,8.94,2024-05-23,53.64
10599,578,85,6,81.24,2025-05-24,487.44
10600,799,89,3,32.96,2025-03-04,98.88
10601,397,15,6,61.53,2024-02-06,369.18
10602,520,99,5,19.12,2024-07-13,95.6
10603,342,45,6,69.2,2024-08-15,415.2
10604,544,99,6,19.12,2025-05-02,114.72
10605,745,107,6,80.59,2025-01-02,483.54
10606,460,4,2,21.16,2025-11-04,42.32
10607,715,96,2,335.97,2024-10-27,671.94
10608,87,11,2,26.16,2024-09-21,52.32
10609,582,106,5,7.75,2024-07-06,38.75
10610,780,83,3,61.86,2025-11-01,185.58
10611,84,102,3,40.39,2024-08-16,121.17
10612,599,4,3,21.16,2025-03-06,63.48
10613,648,72,3,46.06,2025-01-15,138.18
10614,277,50,3,8.2,2025-04-19,24.6
10615,688,7,4,61.52,2024-02-24,246.08
10616,704,51,5,90.07,2025-08-17,450.35
10617,778,21,1,100.98,2025-04-28,100.98
10618,730,63,5,6.0,2024-05-02,30.0
10619,706,106,4,7.75,2025-06-26,31.0
10620,312,74,1,33.89,2024-06-03,33.89
10621,140,109,2,20.83,2024-12-16,41.66
10622,402,96,5,335.97,2025-04-13,1679.85
10623,147,38,6,96.76,2024-07-03,580.56
10624,636,112,4,74.5,2024-12-06,298.0
10625,529,86,2,32.28,2024-11-16,64.56
10626,529,118,1,269.51,2025-04-07,269.51
10627,289,12,2,64.05,2025-08-13,128.1
10628,624,35,4,68.43,2024-03-31,273.72
10629,128,38,4,96.76,2025-10-10,387.04
10630,420,55,4,82.67,2025-05-03,330.68
10631,386,100,1,33.52,2025-06-30,33.52
10632,210,79,3,11.95,2024-01-15,35.85
10633,732,95,5,22.36,2024-07-14,111.8
10634,19,88,1,68.81,2025-10-03,68.81
10635,590,27,2,59.86,2025-12-11,119.72
10636,716,58,3,76.78,2024-05-12,230.34
10637,91,83,5,61.86,2025-08-25,309.3
10638,317,109,1,20.83,2024-02-16,20.83
10639,312,66,3,53.59,2025-04-11,160.77
10640,584,102,5,40.39,2025-06-20,201.95
10641,342,9,6,104.16,2024-05-17,624.96
10642,342,41,4,30.28,2025-01-02,121.12
10643,607,64,2,52.6,2025-02-17,105.2
10644,19,95,2,22.36,2024-05-14,44.72
10645,221,52,1,59.6,2025-08-26,59.6
10646,459,113,1,46.14,2025-01-10,46.14
10647,566,49,1,119.93,2025-01-19,119.93
10648,715,46,3,40.14,2025-07-01,120.42
10649,529,81,5,37.15,2024-02-19,185.75
10650,529,112,6,74.5,2024-01-21,447.0
10651,39,38,1,96.76,2025-03-02,96.76
10652,432,70,1,55.27,2025-07-14,55.27
10653,267,55,6,82.67,2024-06-05,496.02
10654,217,94,6,92.23,2025-10-07,553.38
10655,13,33,4,32.06,2025-11-08,128.24
10656,91,23,5,143.58,2024-10-03,717.9
10657,529,21,6,100.98,2024-05-20,605.88
10658,413,53,1,6.21,2025-06-07,6.21
10659,575,18,1,11.43,2024-10-16,11.43
10660,106,103,1,8.94,2025-05-24,8.94
10661,210,54,2,48.43,2024-09-26,96.86
10662,675,15,2,61.53,2025-01-01,123.06
10663,557,32,3,34.6,2024-06-13,103.8
10664,34,29,4,307.74,2024-07-31,1230.96
10665,544,14,4,18.35,2024-12-04,73.4
10666,252,98,1,6.8,2025-11-18,6.8
10667,83,39,1,64.74,2025-08-10,64.74
10668,530,44,2,3.7,2024-04-02,7.4
10669,637,53,1,6.21,2024-04-13,6.21
10670,744,98,6,6.8,2024-08-24,40.8
10671,440,108,3,12.15,2024-09-27,36.45
10672,449,36,1,5.91,2024-06-27,5.91
10673,711,31,3,54.69,2025-01-03,164.07
10674,651,10,3,16.11,2025-03-12,48.33
10675,597,63,1,6.0,2024-02-16,6.0
10676,13,7,2,61.52,2025-11-10,123.04
10677,529,120,3,56.35,2025-01-01,169.05
10678,732,22,5,60.4,2024-10-01,302.0
10679,717,36,1,5.91,2025-01-16,5.91
10680,665,101,2,11.46,2024-04-26,22.92
10681,392,20,4,23.62,2024-10-05,94.48
10682,680,27,6,59.86,2025-05-04,359.16
10683,651,16,6,7.99,2024-06-19,47.94
10684,105,44,6,3.7,2024-03-01,22.2
10685,794,103,2,8.94,2024-04-16,17.88
10686,410,101,5,11.46,2025-05-09,57.3
10687,651,36,6,5.91,2025-03-24,35.46
10688,189,87,4,40.71,2025-01-02,162.84
10689,529,57,6,47.67,2024-05-13,286.02
10690,457,26,4,79.43,2024-04-25,317.72
10691,727,51,4,90.07,2024-02-17,360.28
10692,57,21,6,100.98,2024-11-17,605.88
10693,15,10,6,16.11,2025-06-21,96.66
10694,625,23,5,143.58,2025-08-01,717.9
10695,240,50,6,8.2,2024-12-12,49.2
10696,470,27,6,59.86,2025-12-18,359.16
10697,529,67,4,6.62,2025-11-08,26.48
10698,584,118,4,269.51,2024-12-20,1078.04
10699,529,9,6,104.16,2025-01-29,624.96
10700,152,10,5,16.11,2025-09-19,80.55
10701,46,105,6,380.37,2024-06-09,2282.22
10702,459,78,4,10.87,2025-05-22,43.48
10703,708,1,1,50.13,2025-05-18,50.13
10704,330,70,3,55.27,2024-10-11,165.81
10705,41,96,2,335.97,2025-07-17,671.94
10706,529,114,4,20.14,2024-08-28,80.56
10707,72,25,4,58.63,2025-08-09,234.52
10708,435,77,4,145.42,2025-04-02,581.68
10709,326,10,4,16.11,2025-10-31,64.44
10710,19,120,4,56.35,2025-02-26,225.4
10711,34,77,5,145.42,2024-01-01,727.1
10712,670,74,5,33.89,2025-09-25,169.45
10713,529,62,5,33.33,2025-07-29,166.65
10714,218,41,6,30.28,2025-04-12,181.68
10715,782,83,3,61.86,2024-02-25,185.58
10716,668,65,4,365.21,2024-12-05,1460.84
10717,497,5,5,26.61,2025-09-06,133.05
10718,457,82,6,12.04,2025-01-07,72.24
10719,571,107,1,80.59,2024-04-09,80.59
10720,619,88,2,68.81,2024-01-03,137.62
10721,342,83,6,61.86,2024-10-25,371.16
10722,494,1,3,50.13,2025-12-19,150.39
10723,95,35,2,68.43,2025-05-19,136.86
10724,145,102,6,40.39,2025-02-23,242.34
10725,96,65,5,365.21,2024-07-19,1826.05
10726,194,81,4,37.15,2024-08-08,148.6
10727,440,12,2,64.05,2024-12-12,128.1
10728,98,110,4,20.1,2024-02-17,80.4
10729,760,55,6,82.67,2025-08-25,496.02
10730,119,13,4,13.39,2025-04-13,53.56
10731,529,63,5,6.0,2024-05-17,30.0
10732,793,105,1,380.37,2025-06-27,380.37
10733,594,79,5,11.95,2025-03-19,59.75
10734,681,1,4,50.13,2025-06-04,200.52
10735,638,36,2,5.91,2025-12-09,11.82
10736,514,117,6,48.92,2024-05-11,293.52
10737,92,33,6,32.06,2025-09-06,192.36
10738,529,9,3,104.16,2025-05-31,312.48
10739,720,44,4,3.7,2025-09-15,14.8
10740,748,119,2,18.81,2024-10-07,37.62
10741,392,35,3,68.43,2024-10-28,205.29
10742,437,80,2,190.09,2024-05-21,380.18
10743,406,38,6,96.76,2025-06-08,580.56
10744,312,68,6,39.51,2025-07-14,237.06
10745,699,110,6,20.1,2025-07-20,120.6
10746,529,47,2,106.64,2024-08-02,213.28
10747,529,71,3,34.02,2025-12-04,102.06
10748,343,27,6,59.86,2024-05-15,359.16
10749,794,46,6,40.14,2024-07-01,240.84
10750,459,9,6,104.16,2025-10-14,624.96
10751,331,84,1,64.49,2024-12-26,64.49
10752,499,21,5,100.98,2025-08-07,504.9
10753,777,106,6,7.75,2025-03-03,46.5
10754,535,68,5,39.51,2024-10-19,197.55
10755,716,103,4,8.94,2024-01-14,35.76
10756,475,14,1,18.35,2025-01-25,18.35
10757,149,3,6,30.96,2024-02-27,185.76
10758,211,108,2,12.15,2024-10-20,24.3
10759,541,86,2,32.28,2024-03-04,64.56
10760,546,16,3,7.99,2024-07-27,23.97
10761,612,2,1,44.93,2025-01-02,44.93
10762,664,64,1,52.6,2025-09-22,52.6
10763,707,90,6,8.48,2025-07-29,50.88
10764,701,57,6,47.67,2025-10-24,286.02
10765,499,49,2,119.93,2025-06-07,239.86
10766,643,35,6,68.43,2024-10-21,410.58
10767,547,84,1,64.49,2025-01-25,64.49
10768,387,88,6,68.81,2024-11-16,412.86
10769,793,86,1,32.28,2024-01-14,32.28
10770,599,50,2,8.2,2025-09-27,16.4
10771,708,106,4,7.75,2024-08-18,31.0
10772,746,40,6,7.34,2025-12-27,44.04
10773,529,45,5,69.2,2025-07-13,346.0
10774,597,47,2,106.64,2024-07-17,213.28
10775,311,95,2,22.36,2025-11-30,44.72
10776,70,61,2,16.45,2025-06-10,32.9
10777,113,48,1,30.36,2025-03-14,30.36
10778,295,30,3,185.82,2024-05-13,557.46
10779,165,102,3,40.39,2024-01-06,121.17
10780,341,1,6,50.13,2024-06-07,300.78
10781,34,101,3,11.46,2025-09-03,34.38
10782,41,57,6,47.67,2025-09-22,286.02
10783,683,91,3,107.6,2025-05-17,322.8
10784,648,77,5,145.42,2025-01-01,727.1
10785,69,52,6,59.6,2024-11-21,357.6
10786,478,70,2,55.27,2025-06-17,110.54
10787,62,76,5,104.62,2024-06-12,523.1
10788,410,26,5,79.43,2025-02-17,397.15
10789,86,20,2,23.62,2024-08-06,47.24
10790,529,61,3,16.45,2025-01-04,49.35
10791,311,74,5,33.89,2025-06-27,169.45
10792,457,49,5,119.93,2025-10-26,599.65
10793,13,4,6,21.16,2024-12-20,126.96
10794,433,93,6,48.58,2025-09-20,291.48
10795,751,66,2,53.59,2024-02-10,107.18
10796,540,109,3,20.83,2025-01-25,62.49
10797,748,39,1,64.74,2025-01-30,64.74
10798,270,108,6,12.15,2024-10-16,72.9
10799,25,89,5,32.96,2025-01-18,164.8
10800,466,109,5,20.83,2025-04-01,104.15
10801,457,82,3,12.04,2025-10-29,36.12
10802,199,87,5,40.71,2024-03-25,203.55
10803,780,73,2,57.28,2025-07-04,114.56
10804,486,9,6,104.16,2024-03-08,624.96
10805,221,2,6,44.93,2024-08-06,269.58
10806,701,48,4,30.36,2024-04-16,121.44
10807,217,115,6,30.74,2025-03-21,184.44
10808,529,117,1,48.92,2025-12-03,48.92
10809,158,58,4,76.78,2024-12-05,307.12
10810,34,105,1,380.37,2024-02-25,380.37
10811,186,120,3,56.35,2025-07-25,169.05
10812,66,18,2,11.43,2024-09-21,22.86
10813,400,76,4,104.62,2025-10-07,418.48
10814,397,48,3,30.36,2024-01-18,91.08
10815,387,19,1,3.72,2025-07-01,3.72
10816,9,117,6,48.92,2025-09-25,293.52
10817,57,2,6,44.93,2025-08-22,269.58
10818,35,10,1,16.11,2025-01-01,16.11
10819,762,119,1,18.81,2024-10-23,18.81
10820,646,1,3,50.13,2025-09-13,150.39
10821,80,47,4,106.64,2025-01-25,426.56
10822,391,57,6,47.67,2024-02-01,286.02
10823,457,58,5,76.78,2024-08-13,383.9
10824,140,95,4,22.36,2025-07-12,89.44
10825,312,8,6,72.9,2024-05-27,437.4
10826,312,71,6,34.02,2025-10-25,204.12
10827,377,49,1,119.93,2025-07-20,119.93
10828,711,65,2,365.21,2024-05-06,730.42
10829,34,65,5,365.21,2025-09-02,1826.05
10830,390,2,5,44.93,2024-03-28,224.65
10831,317,17,6,5.46,2024-12-18,32.76
10832,222,119,6,18.81,2025-06-08,112.86
10833,146,92,2,10.94,2024-08-14,21.88
10834,529,95,3,22.36,2024-07-17,67.08
10835,107,71,6,34.02,2025-08-03,204.12
10836,689,98,5,6.8,2025-04-17,34.0
10837,529,78,1,10.87,2024-10-24,10.87
10838,533,96,3,335.97,2024-04-10,1007.91
10839,208,111,5,17.55,2025-05-13,87.75
10840,783,17,3,5.46,2024-05-11,16.38
10841,532,32,2,34.6,2024-04-12,69.2
10842,303,14,1,18.35,2024-07-17,18.35
10843,327,28,4,182.08,2024-12-02,728.32
10844,529,82,3,12.04,2025-12-11,36.12
10845,522,102,5,40.39,2025-08-03,201.95
10846,365,54,3,48.43,2025-03-14,145.29
10847,176,77,3,145.42,2024-09-09,436.26
10848,645,79,6,11.95,2025-10-18,71.7
10849,424,51,3,90.07,2024-05-17,270.21
10850,537,5,3,26.61,2025-05-06,79.83
10851,447,103,3,8.94,2024-11-08,26.82
10852,457,83,1,61.86,2024-06-28,61.86
10853,529,23,1,143.58,2024-10-14,143.58
10854,697,28,2,182.08,2025-07-05,364.16
10855,207,50,6,8.2,2025-10-03,49.2
10856,72,42,1,81.71,2024-01-20,81.71
10857,688,46,6,40.14,2024-02-01,240.84
10858,662,58,5,76.78,2025-02-18,383.9
10859,626,86,2,32.28,2024-02-07,64.56
10860,494,15,5,61.53,2025-07-06,307.65
10861,457,8,2,72.9,2025-01-09,145.8
10862,388,43,5,32.04,2024-10-24,160.2
10863,135,89,5,32.96,2025-06-06,164.8
10864,85,62,3,33.33,2025-05-29,99.99
10865,13,10,2,16.11,2025-09-20,32.22
10866,541,98,5,6.8,2024-05-23,34.0
10867,433,53,2,6.21,2025-08-02,12.42
10868,780,82,6,12.04,2024-05-29,72.24
10869,594,31,4,54.69,2025-01-02,218.76
10870,34,79,4,11.95,2024-08-25,47.8
10871,57,63,3,6.0,2024-08-27,18.0
10872,34,13,2,13.39,2025-06-14,26.78
10873,745,3,3,30.96,2025-02-01,92.88
10874,455,70,4,55.27,2024-02-17,221.08
10875,34,72,6,46.06,2024-11-27,276.36
10876,92,51,5,90.07,2025-10-10,450.35
10877,674,77,6,145.42,2024-09-26,872.52
10878,514,118,5,269.51,2024-06-27,1347.55
10879,382,38,4,96.76,2025-01-09,387.04
10880,526,59,1,19.24,2025-06-13,19.24
10881,265,39,2,64.74,2025-06-12,129.48
10882,398,46,3,40.14,2025-05-13,120.42
10883,648,104,5,15.44,2024-01-07,77.2
10884,459,102,2,40.39,2025-03-26,80.78
10885,170,113,1,46.14,2025-06-10,46.14
10886,529,92,2,10.94,2024-06-02,21.88
10887,194,56,3,29.99,2025-09-08,89.97
10888,572,73,1,57.28,2025-11-07,57.28
10889,249,106,3,7.75,2024-04-26,23.25
10890,457,19,4,3.72,2025-05-05,14.88
10891,221,22,2,60.4,2025-10-24,120.8
10892,678,27,1,59.86,2024-09-06,59.86
10893,34,65,5,365.21,2025-08-29,1826.05
10894,165,117,6,48.92,2025-06-08,293.52
10895,34,60,5,78.3,2024-05-30,391.5
10896,48,37,3,249.65,2024-07-03,748.95
10897,467,10,4,16.11,2025-09-05,64.44
10898,794,34,6,32.99,2024-01-20,197.94
10899,717,112,6,74.5,2025-11-08,447.0
10900,670,59,1,19.24,2024-08-09,19.24
10901,435,69,4,50.68,2025-05-08,202.72
10902,177,24,4,31.17,2025-09-07,124.68
10903,146,23,5,143.58,2024-07-05,717.9
10904,529,78,5,10.87,2024-09-27,54.35
10905,174,83,6,61.86,2024-12-16,371.16
10906,757,60,5,78.3,2025-08-27,391.5
10907,63,75,4,19.35,2025-01-29,77.4
10908,132,67,1,6.62,2024-07-26,6.62
10909,475,37,5,249.65,2025-12-01,1248.25
10910,415,107,2,80.59,2025-09-12,161.18
10911,86,4,4,21.16,2025-09-21,84.64
10912,529,93,5,48.58,2025-05-30,242.9
10913,610,113,1,46.14,2025-05-08,46.14
10914,529,73,5,57.28,2025-07-06,286.4
10915,671,95,6,22.36,2025-10-26,134.16
10916,420,36,4,5.91,2025-01-14,23.64
10917,711,1,6,50.13,2025-06-26,300.78
10918,420,10,4,16.11,2025-01-25,64.44
10919,347,49,6,119.93,2025-12-14,719.58
10920,513,50,4,8.2,2024-05-17,32.8
10921,268,33,2,32.06,2024-03-26,64.12
10922,301,108,5,12.15,2025-02-22,60.75
10923,272,68,1,39.51,2025-12-27,39.51
10924,599,88,1,68.81,2025-08-14,68.81
10925,475,59,5,19.24,2024-01-08,96.2
10926,379,60,2,78.3,2025-12-05,156.6
10927,653,2,4,44.93,2025-01-05,179.72
10928,96,17,4,5.46,2025-10-29,21.84
10929,524,41,3,30.28,2025-07-02,90.84
10930,418,87,3,40.71,2025-09-18,122.13
10931,292,120,6,56.35,2025-02-10,338.1
10932,613,64,4,52.6,2025-07-19,210.4
10933,642,28,4,182.08,2024-07-02,728.32
10934,372,18,5,11.43,2025-05-10,57.15
10935,267,64,3,52.6,2025-08-14,157.8
10936,342,113,6,46.14,2025-02-11,276.84
10937,594,56,6,29.99,2024-05-01,179.94
10938,603,91,4,107.6,2025-12-17,430.4
10939,780,60,1,78.3,2024-08-07,78.3
10940,460,103,3,8.94,2025-07-17,26.82
10941,529,120,6,56.35,2025-12-24,338.1
10942,42,108,4,12.15,2025-10-13,48.6
10943,8,31,1,54.69,2024-05-28,54.69
10944,457,27,5,59.86,2025-03-21,299.3
10945,82,36,3,5.91,2024-08-15,17.73
10946,372,27,5,59.86,2024-02-08,299.3
10947,581,14,4,18.35,2025-09-20,73.4
10948,529,102,3,40.39,2025-12-29,121.17
10949,792,17,1,5.46,2024-06-28,5.46
10950,529,42,4,81.71,2024-01-11,326.84
10951,213,11,6,26.16,2025-06-14,156.96
10952,305,112,1,74.5,2025-09-05,74.5
10953,463,30,6,185.82,2024-08-25,1114.92
10954,529,102,6,40.39,2024-02-06,242.34
10955,359,56,6,29.99,2024-01-01,179.94
10956,794,34,1,32.99,2024-10-09,32.99
10957,637,57,3,47.67,2025-11-16,143.01
10958,391,51,5,90.07,2024-07-24,450.35
10959,469,44,6,3.7,2025-12-21,22.2
10960,63,26,1,79.43,2025-07-16,79.43
10961,303,69,5,50.68,2025-08-19,253.4
10962,345,13,3,13.39,2024-08-19,40.17
10963,529,88,2,68.81,2025-04-10,137.62
10964,764,56,5,29.99,2024-01-05,149.95
10965,277,110,4,20.1,2025-06-02,80.4
10966,96,42,1,81.71,2025-05-30,81.71
10967,312,75,1,19.35,2025-06-09,19.35
10968,788,18,5,11.43,2025-08-11,57.15
10969,264,37,4,249.65,2025-01-21,998.6
10970,501,70,2,55.27,2024-12-13,110.54
10971,790,69,4,50.68,2025-11-28,202.72
10972,444,120,5,56.35,2024-01-29,281.75
10973,457,65,3,365.21,2024-03-10,1095.63
10974,385,73,2,57.28,2025-11-24,114.56
10975,555,94,3,92.23,2025-02-26,276.69
10976,787,27,5,59.86,2025-07-02,299.3
10977,13,31,3,54.69,2024-09-11,164.07
10978,307,103,4,8.94,2025-11-20,35.76
10979,604,77,3,145.42,2024-03-18,436.26
10980,494,33,2,32.06,2025-05-02,64.12
10981,323,68,2,39.51,2025-08-10,79.02
10982,285,52,6,59.6,2025-11-30,357.6
10983,765,87,2,40.71,2025-05-25,81.42
10984,596,98,2,6.8,2024-09-04,13.6
10985,710,71,2,34.02,2024-08-22,68.04
10986,213,56,2,29.99,2025-09-25,59.98
10987,354,20,1,23.62,2024-05-02,23.62
10988,753,23,6,143.58,2025-11-10,861.48
10989,457,73,1,57.28,2025-07-08,57.28
10990,788,34,4,32.99,2025-01-15,131.96
10991,529,11,4,26.16,2025-08-11,104.64
10992,708,74,4,33.89,2024-07-06,135.56
10993,794,51,5,90.07,2024-10-13,450.35
10994,392,82,5,12.04,2024-05-11,60.2
10995,45,117,4,48.92,2025-05-04,195.68
10996,775,20,1,23.62,2025-05-29,23.62
10997,345,74,6,33.89,2024-06-27,203.34
10998,440,30,1,185.82,2025-12-16,185.82
10999,469,114,3,20.14,2025-12-06,60.42
11000,12,41,6,30.28,2024-08-03,181.68
11001,383,33,1,32.06,2024-11-29,32.06
11002,361,67,3,6.62,2024-07-10,19.86
11003,494,114,2,20.14,2024-10-02,40.28
11004,457,80,5,190.09,2024-12-17,950.45
11005,368,98,4,6.8,2025-03-10,27.2
11006,221,39,6,64.74,2025-01-16,388.44
11007,367,102,4,40.39,2024-10-13,161.56
11008,435,52,5,59.6,2024-05-14,298.0
11009,794,93,6,48.58,2024-08-22,291.48
11010,664,105,6,380.37,2024-10-03,2282.22
11011,653,35,5,68.43,2025-03-18,342.15
11012,693,16,2,7.99,2024-05-29,15.98
11013,651,16,6,7.99,2024-06-02,47.94
11014,457,41,1,30.28,2024-06-29,30.28
11015,418,74,2,33.89,2025-10-07,67.78
11016,468,84,6,64.49,2024-11-19,386.94
11017,644,77,3,145.42,2024-09-13,436.26
11018,499,51,5,90.07,2024-02-18,450.35
11019,392,98,6,6.8,2024-06-16,40.8
11020,55,89,3,32.96,2025-05-02,98.88
11021,681,106,1,7.75,2025-04-05,7.75
11022,599,68,3,39.51,2025-01-04,118.53
11023,359,79,5,11.95,2024-09-20,59.75
11024,342,43,4,32.04,2024-05-04,128.16
11025,348,88,6,68.81,2025-09-12,412.86
11026,210,12,5,64.05,2025-10-27,320.25
11027,529,40,2,7.34,2024-10-18,14.68
11028,352,74,6,33.89,2025-06-06,203.34
11029,457,96,6,335.97,2025-04-02,2015.82
11030,731,83,4,61.86,2025-09-20,247.44
11031,305,113,6,46.14,2024-05-28,276.84
11032,707,2,6,44.93,2024-12-11,269.58
11033,418,93,5,48.58,2025-08-08,242.9
11034,397,64,1,52.6,2024-03-22,52.6
11035,165,81,2,37.15,2024-11-17,74.3
11036,326,38,3,96.76,2025-12-28,290.28
11037,283,82,6,12.04,2025-02-08,72.24
11038,286,53,4,6.21,2025-01-06,24.84
11039,603,20,5,23.62,2025-04-06,118.1
11040,408,2,2,44.93,2024-01-24,89.86
11041,121,2,2,44.93,2025-11-08,89.86
11042,266,97,6,141.47,2025-12-18,848.82
11043,606,56,2,29.99,2024-06-19,59.98
11044,392,20,1,23.62,2024-03-06,23.62
11045,774,68,4,39.51,2025-07-15,158.04
11046,45,1,4,50.13,2025-06-20,200.52
11047,625,114,1,20.14,2024-04-16,20.14
11048,277,41,2,30.28,2024-03-27,60.56
11049,529,20,4,23.62,2024-11-12,94.48
11050,247,86,6,32.28,2024-10-17,193.68
11051,431,72,2,46.06,2024-05-14,92.12
11052,478,18,2,11.43,2024-01-30,22.86
11053,34,33,3,32.06,2024-11-29,96.18
11054,701,107,4,80.59,2025-07-07,322.36
11055,771,21,5,100.98,2025-03-31,504.9
11056,137,31,6,54.69,2025-07-06,328.14
11057,184,48,5,30.36,2025-04-12,151.8
11058,529,29,6,307.74,2025-07-31,1846.44
11059,423,50,6,8.2,2025-10-16,49.2
11060,487,68,3,39.51,2025-05-08,118.53
11061,494,86,1,32.28,2025-03-28,32.28
11062,317,94,4,92.23,2024-09-23,368.92
11063,160,41,1,30.28,2024-01-01,30.28
11064,476,37,2,249.65,2024-12-18,499.3
11065,306,112,5,74.5,2024-01-09,372.5
11066,544,30,4,185.82,2025-05-03,743.28
11067,312,43,4,32.04,2024-10-26,128.16
11068,529,96,1,335.97,2025-07-15,335.97
11069,377,68,4,39.51,2025-07-28,158.04
11070,426,70,2,55.27,2024-06-16,110.54
11071,570,18,6,11.43,2025-02-03,68.58
11072,671,14,2,18.35,2024-09-26,36.7
11073,72,76,6,104.62,2024-09-02,627.72
11074,467,101,5,11.46,2025-12-11,57.3
11075,542,54,3,48.43,2025-10-26,145.29
11076,599,31,3,54.69,2025-02-26,164.07
11077,195,72,1,46.06,2024-07-05,46.06
11078,140,57,1,47.67,2025-10-14,47.67
11079,438,87,4,40.71,2024-10-05,162.84
11080,555,46,4,40.14,2024-07-11,160.56
11081,330,27,2,59.86,2024-02-20,119.72
11082,794,27,1,59.86,2024-07-09,59.86
11083,794,8,3,72.9,2024-10-02,218.7
11084,121,61,4,16.45,2024-01-09,65.8
11085,251,62,2,33.33,2024-01-16,66.66
11086,457,61,3,16.45,2025-03-06,49.35
11087,322,64,4,52.6,2025-01-15,210.4
11088,448,12,1,64.05,2024-12-04,64.05
11089,72,118,2,269.51,2024-02-27,539.02
11090,282,59,4,19.24,2024-03-14,76.96
11091,494,23,2,143.58,2024-07-15,287.16
11092,734,28,3,182.08,2025-01-25,546.24
11093,671,84,1,64.49,2024-09-11,64.49
11094,387,36,4,5.91,2024-09-10,23.64
11095,596,62,1,33.33,2024-07-22,33.33
11096,444,98,1,6.8,2025-06-17,6.8
11097,529,38,2,96.76,2025-04-29,193.52
11098,387,57,3,47.67,2024-11-26,143.01
11099,163,28,6,182.08,2024-02-13,1092.48
11100,599,49,5,119.93,2025-06-17,599.65
11101,117,44,4,3.7,2025-10-15,14.8
11102,312,36,3,5.91,2024-02-23,17.73
11103,701,23,2,143.58,2024-04-25,287.16
11104,252,45,4,69.2,2024-11-28,276.8
11105,17,10,3,16.11,2025-08-21,48.33
11106,113,85,2,81.24,2024-01-10,162.48
11107,794,65,5,365.21,2025-12-08,1826.05
11108,457,40,5,7.34,2024-06-07,36.7
11109,374,85,1,81.24,2024-09-11,81.24
11110,162,94,1,92.23,2025-12-03,92.23
11111,529,18,6,11.43,2024-03-02,68.58
11112,54,51,6,90.07,2024-06-06,540.42
11113,555,37,1,249.65,2024-05-08,249.65
11114,457,20,3,23.62,2025-07-25,70.86
11115,648,55,3,82.67,2025-03-25,248.01
11116,589,62,1,33.33,2025-12-06,33.33
11117,383,113,6,46.14,2024-05-17,276.84
11118,265,19,1,3.72,2025-05-11,3.72
11119,562,120,5,56.35,2024-10-28,281.75
11120,494,86,4,32.28,2024-07-13,129.12
11121,504,59,5,19.24,2024-12-22,96.2
11122,333,12,4,64.05,2024-10-08,256.2
11123,706,98,5,6.8,2025-07-21,34.0
11124,163,10,5,16.11,2024-06-07,80.55
11125,435,90,3,8.48,2025-07-08,25.44
11126,369,103,1,8.94,2025-10-15,8.94
11127,460,62,6,33.33,2024-07-08,199.98
11128,722,46,5,40.14,2025-01-07,200.7
11129,634,26,2,79.43,2024-11-24,158.86
11130,577,100,6,33.52,2025-07-05,201.12
11131,670,107,2,80.59,2025-06-20,161.18
11132,541,18,5,11.43,2024-06-06,57.15
11133,529,63,3,6.0,2025-02-23,18.0
11134,529,98,1,6.8,2024-04-08,6.8
11135,476,100,1,33.52,2024-02-14,33.52
11136,679,13,2,13.39,2024-07-01,26.78
11137,710,73,2,57.28,2024-04-19,114.56
11138,457,77,1,145.42,2024-02-02,145.42
11139,510,35,4,68.43,2025-11-04,273.72
11140,457,13,5,13.39,2025-12-19,66.95
11141,529,14,1,18.35,2025-01-10,18.35
11142,234,2,6,44.93,2024-03-13,269.58
11143,15,52,2,59.6,2025-11-02,119.2
11144,457,25,1,58.63,2025-04-24,58.63
11145,651,117,1,48.92,2025-01-04,48.92
11146,496,101,4,11.46,2025-01-12,45.84
11147,648,42,1,81.71,2025-09-23,81.71
11148,282,103,1,8.94,2024-03-13,8.94
11149,678,15,1,61.53,2024-08-09,61.53
11150,789,108,1,12.15,2024-04-13,12.15
11151,582,106,5,7.75,2025-01-29,38.75
11152,197,30,5,185.82,2025-11-03,929.1
11153,263,60,6,78.3,2024-07-02,469.8
11154,496,82,5,12.04,2025-03-01,60.2
11155,600,26,6,79.43,2025-08-13,476.58
11156,356,34,4,32.99,2025-12-20,131.96
11157,529,67,1,6.62,2024-06-19,6.62
11158,648,19,5,3.72,2025-02-15,18.6
11159,459,11,6,26.16,2024-06-10,156.96
11160,487,97,5,141.47,2025-03-29,707.35
